"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","0","23","39","14","15","2","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"05:00","0","23","39","14","15","2","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"06:00","0","23","39","14","15","2","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","0","23","39","14","15","2","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"09:00","0","23","39","14","14","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"10:00","0","22","39","14","14","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"11:00","0","21","39","14","13","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"12:00","0","21","39","14","12","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"13:00","0","20","39","14","12","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"14:00","0","19","39","14","12","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"15:00","0","18","39","14","11","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","0","22","39","15","19","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"18:00","0","22","40","15","20","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"19:00","0","22","40","15","20","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"20:00","0","23","40","15","20","4","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"21:00","0","23","40","15","20","4","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"22:00","0","23","40","15","21","3","-","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
