"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","37","53","0","9","29","19","Baik","Sedang","-","Baik","Baik","Baik","pm25","Sedang"
"09:00","37","53","0","10","29","19","Baik","Sedang","-","Baik","Baik","Baik","pm25","Sedang"
"10:00","37","54","0","10","29","20","Baik","Sedang","-","Baik","Baik","Baik","pm25","Sedang"
"11:00","37","55","0","10","29","20","Baik","Sedang","-","Baik","Baik","Baik","pm25","Sedang"
"12:00","38","55","0","10","28","20","Baik","Sedang","-","Baik","Baik","Baik","pm25","Sedang"
"13:00","39","56","0","10","27","20","Baik","Sedang","-","Baik","Baik","Baik","pm25","Sedang"
"14:00","39","56","0","10","27","21","Baik","Sedang","-","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
